ID,Y,MACCS_144,ECFP_21,ECFP_25,ECFP_45,ECFP_219,ECFP_352,ECFP_452,ECFP_654,ECFP_656,ECFP_680,ECFP_730,ECFP_765,ECFP_873,ECFP_936,EEig01x,HATS3u,BELm4,RDF010m,EEig02x,SPP,piPC10,H2u,Mor31u,H1u,TPSA(Tot),Q2,BEHv3,Mor14u,EEig02d,Mor14m,J,qnmax,TPSA(NO),EEig03x,MAXDN,Mor17v,BELe8,RBN,R1u,R6u,HOMA,BELm3,CIC4,BEHv7,L2v,PCD,RTe,HATS4u,GATS2m,Mor10v,HATS0u,Mor13u,BEHv2,As,EEig05x,Mor29m,BAC,MAXDP,Mor06u,EEig06d,Qtot,T(N..O),H5u,HNar,CIC1,Mor25u,HATS8u,RDF015m,DECC,EEig03d,RCI,HGM,R8u,RDF020m,GATS2v,H4e,BEHm3,Mor06v,Mor07m,SEigv,TE1,H7u,ATS8v,SEigZ,Qneg,Mor17u,HATS7u,EEig08x,BEHm1,QXXm,H-047,nBM,Mor20e,RDF040u,ESpm07d,RDF060u,RDF020e,R1m+,R2u,RDF105v,RDF055m,EEig05d,EEig15d,GGI4,HATS6u,GATS1p,RDF055u,H0e,Rww,Mor15m,T(O..O),GATS2p,ARR,VEA1,Mor04v,Lop,HATS3m,MATS2e,MATS2m,RDF095p,Mor21u,BEHm6,R5u,Mor04u,DP16,Mor20m,Mor12u,HATS5u,IC2,Jhetp,GGI3,GATS1m,H0v,RDF030m,R7u,H3u,R3u,E3v,HATS5m,IDDE,IVDE,RDF100u,X4v,MPC06,EEig04d,EEig04x,Mor27u,Mor18u,R4u,H8u
CHEMBL5072382,6.58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.545,0.146,1.666,4.186,3.979,1.49,6.313,2.461,-2.052,1.44,42.68,1.92,3.439,-0.259,3.211,-3.314,1.388,-0.81,42.68,3.699,3.547,0.122,0.842,6,1.624,0.94,-74.579,1.751,0.584,2.808,0.918,31.774,29.723,0.164,0.596,7.577,0.107,-1.987,3.65,7.666,3.302,-0.827,30,4.875,-3.635,2.477,4.605,22,1.769,1.862,2.598,3.22,0.099,32.546,1.981,3.071,0.831,2.565,0.565,1.926,0.727,2.149,3.49,-1.462,-2.832,-6.181,49.019,0.817,3.007,1.56,-2.303,-1.271,0.123,2.659,3.945,23.151,11,8,3.033,23.892,9.918,25.015,19.347,0.102,2.22,0.46,3.224,2.756,0.153,1.591,0.124,0.826,19.484,2.072,23.475,-1.144,10,0.724,0.207,3.815,-1.213,1.331,0.037,0.163,0.198,3.028,-0.733,2.963,1.737,-1.492,6.525,0.855,-1.195,0.192,4.463,1.082,1.75,0.704,0.637,17.397,0.795,2.354,2.12,0,0.02,4.533,1.487,7.549,3.692,83,2.93,3.491,-1.219,-2.355,1.969,0.555
CHEMBL5078658,6.8,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4.545,0.124,1.668,3.865,4.059,1.49,6.975,2.243,-2.223,1.401,42.68,2.34,3.455,-0.408,3.211,-3.583,1.306,-0.81,42.68,3.968,3.565,0.157,0.842,8,1.612,0.998,-77.956,1.803,0.601,2.806,0.772,50.684,29.803,0.182,0.58,8.231,0.099,-2.197,3.822,8.609,3.47,-0.832,43,4.896,-1.121,2.61,6.379,31,1.918,1.837,2.417,3.385,0.064,34.171,2.464,3.088,0.829,2.477,0.414,2.074,0.692,2.315,3.516,-1.042,-3.03,-6.181,57.52,1.103,3.131,1.56,-3.19,-1.722,0.114,3.085,3.951,23.223,16,14,4.031,25.743,9.982,24.988,15.924,0.099,2.07,2.48,3.523,2.849,0.51,1.831,0.12,0.813,20.241,2.085,30.089,-1.438,10,0.686,0.375,3.815,-1.807,1.609,0.039,0.189,0.22,5.709,-0.058,3.008,1.792,-3.048,8.669,1.285,-1.12,0.193,4.676,1.118,1.875,0.695,0.648,18.47,0.798,1.915,1.835,0,0.021,4.548,1.506,12.707,3.332,88,2.974,3.588,-1.413,-2.026,2.132,0.551
CHEMBL5079544,6.38,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4.45,0.147,1.584,3.722,4.055,1.234,6.941,2.109,-2.203,1.434,83.14,3.048,3.408,-0.683,3.1,-3.273,1.335,-0.81,83.14,3.825,2.159,0.192,0.799,9,1.66,1.066,-77.156,1.777,0.467,2.813,0.826,51.348,28.097,0.172,0.769,7.763,0.11,-2.38,3.819,9.398,3.45,-0.81,25,4.586,-1.431,2.37,7.739,49,1.645,1.909,2.118,2.75,0.072,31.072,2.265,2.984,0.829,2.629,0.427,1.496,0.775,1.899,3.48,-0.948,-3.033,-5.208,62.643,0.819,2.985,1.393,-3.87,-1.08,0.098,2.658,3.941,24.123,21,14,3.224,24.773,9.699,21.387,12.43,0.127,1.906,2.093,3.792,2.597,0.31,1.68,0.148,0.877,18.24,2.079,26.061,-1.448,88,0.777,0.4,3.861,-1.605,1.531,0.041,0.032,0.031,4.31,-0.182,3.034,1.544,-2.893,7.41,0.911,-1.075,0.18,4.777,1.144,1.563,0.837,0.655,20.726,0.664,2.094,1.974,0,0.041,4.253,1.379,11.962,3.07,82,2.865,3.567,-0.898,-1.782,1.858,0.528
CHEMBL5081574,6.28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.545,0.135,1.664,4.174,3.978,1.49,6.295,2.272,-2.216,1.378,42.68,1.92,3.44,-0.383,3.211,-3.21,1.334,-0.81,42.68,3.663,3.532,0.015,0.871,6,1.573,0.885,-74.809,1.754,0.732,2.797,0.76,29.838,29.776,0.188,0.596,6.714,0.106,-1.585,3.651,6.984,3.311,-0.847,30,4.86,-4.184,2.491,4.605,25,1.731,1.862,2.598,3.474,0.085,32.418,2.195,3.068,0.829,2.543,0.542,2.062,0.727,2.252,3.493,-1.837,-2.909,-6.181,51.278,0.898,2.905,1.559,-2.303,-1.374,0.119,2.659,3.945,21.259,11,8,3.368,23.115,9.914,27.64,21.083,0.108,2.141,0.855,3.703,2.766,0.265,1.591,0.117,0.826,18.067,2.093,23.64,-1.2,10,0.724,0.207,3.799,-1.151,1.331,0.04,0.163,0.198,3.301,-0.496,2.962,1.886,-2.548,6.752,0.941,-1.826,0.223,4.412,1.05,1.5,0.704,0.622,17.165,0.795,1.987,2.004,0,0.021,4.459,1.487,8.411,3.578,83,2.894,3.493,-0.997,-2.642,2.145,0.731
CHEMBL5081663,7.14,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4.545,0.13,1.672,3.758,4.059,1.224,6.153,2.19,-2.043,1.431,42.68,1.597,3.461,-0.219,3.07,-3.456,1.335,-0.81,42.68,3.975,1.974,0.11,0.843,8,1.65,1.325,-76.651,1.787,0.449,2.81,0.81,44.918,29.847,0.18,0.857,8.415,0.106,-0.556,3.802,7.361,3.487,-0.96,27,5.333,-1.739,2.462,5.112,22,1.758,1.867,2.371,2.96,0.074,34.26,1.888,3.056,0.831,2.572,0.665,1.822,0.909,1.854,3.525,-0.679,-2.278,-4.741,55.588,0.97,2.996,1.226,-2.556,-1.822,0.11,2.669,3.945,24.516,15,14,3.053,25.273,9.845,23.605,17.079,0.111,1.976,1.122,2.681,2.762,0.192,1.631,0.123,0.862,17.464,2.056,26.299,-1.409,10,0.913,0.4,3.674,-1.291,0.787,0.047,-0.01,-0.024,4.075,-0.865,2.96,1.882,-1.68,6.588,0.89,-1.065,0.206,4.719,1.07,2.125,0.744,0.708,15.009,0.969,1.951,1.789,0,0.021,4.45,1.47,8.011,3.239,80,2.815,3.513,-0.996,-2.121,1.89,0.711
CHEMBL5082824,8.09,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4.45,0.14,1.588,4.018,4.055,1.49,6.954,2.207,-2.139,1.434,62.91,3.041,3.447,-0.467,3.211,-3.463,1.304,-0.81,62.91,3.825,3.576,0.138,0.824,9,1.673,1.028,-77.448,1.802,0.486,2.815,0.798,53.878,29.93,0.173,0.598,8.2,0.104,-2.823,3.819,11.1,3.45,-0.845,35,4.595,-0.621,2.596,7.739,45,1.667,1.875,2.139,2.925,0.069,34.784,2.464,3.1,0.829,2.569,0.43,1.854,0.697,2.138,3.509,-0.882,-3.469,-7.135,66.534,1.01,3.109,1.81,-3.87,-1.362,0.111,3.085,3.942,25.385,19,14,3.274,24.292,9.89,22.233,15.835,0.113,2.03,2.311,4.075,2.864,0.51,1.68,0.129,0.813,19.742,2.163,30.322,-1.514,27,0.693,0.375,3.863,-1.534,1.673,0.042,0.159,0.197,5.044,-0.172,3.035,1.618,-2.616,8.568,1.089,-1.02,0.174,4.792,1.106,1.688,0.708,0.67,22.726,0.777,2.029,1.91,0,0.042,4.482,1.436,12.657,3.245,86,2.983,3.568,-1.06,-2.196,2.018,0.546
CHEMBL5083014,7.92,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4.545,0.136,1.668,3.948,4.063,1.224,6.545,2.311,-2.206,1.474,42.68,1.597,3.606,-1.384,3.102,-3.543,1.201,-0.81,42.68,3.978,1.965,0.259,0.842,5,1.688,1.109,-76.651,1.889,0.391,2.808,0.886,49.412,29.474,0.18,0.805,8.87,0.104,-2.291,3.808,7.443,3.493,-0.921,17,5.424,-2.598,2.502,5.112,22,1.638,1.955,2.364,3.231,0.102,35.56,1.979,3.057,0.831,2.421,0.649,1.99,0.853,1.969,3.635,-0.987,-2.653,-4.741,49.115,1.011,3.132,1.226,-2.556,-1.165,0.113,2.943,3.948,25.788,15,14,3.184,26.353,9.881,22.912,17.601,0.116,2.029,1.033,3.736,2.765,0.273,1.773,0.117,0.832,18.037,2.045,20.227,-1.399,10,0.856,0.375,3.872,-1.737,0.562,0.046,0.007,-0.007,3.19,-0.814,2.965,1.696,-1.233,6.548,0.925,-0.939,0.193,4.742,0.971,2.125,0.719,0.724,18.264,0.859,2.234,1.979,0,0.02,4.651,1.416,6.855,4.057,97,2.884,3.683,-1.1,-1.82,1.96,0.787
CHEMBL5083613,6.89,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4.483,0.137,1.622,3.754,4.061,1.49,7.19,2.253,-2.45,1.53,42.68,2.684,3.779,-2.178,3.461,-3.789,1.126,-0.81,42.68,3.921,4.085,0.379,0.883,7,1.794,1.1,-78.831,1.942,0.632,2.802,0.898,73.382,29.234,0.18,0.561,9.785,0.108,-2.946,3.83,14.037,3.544,-0.726,18,5.153,-0.39,2.641,8.166,31,1.47,1.959,2.456,3.373,0.08,38.015,2.449,3.071,0.825,2.503,0.506,2.062,0.668,2.028,3.77,-0.55,-3.318,-6.181,65.138,0.895,3.261,1.56,-4.083,-0.998,0.094,3.112,3.948,31.275,22,20,3.956,26.972,10.058,19.651,12.807,0.117,1.942,2.454,3.6,2.818,0.751,2.031,0.12,0.782,20.859,2.146,27.316,-1.649,10,0.662,0.514,3.92,-1.999,0.688,0.054,0.196,0.225,6.674,-0.087,3.096,1.387,-3.027,7.826,1.429,-0.97,0.161,4.253,0.982,1.875,0.67,0.792,25.991,0.737,2.146,1.783,0,0.068,4.539,1.366,15.997,3.609,97,3.019,3.867,-1.294,-1.494,1.908,0.625
CHEMBL5083737,6.25,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4.545,0.123,1.668,4.042,4.089,1.49,6.98,2.344,-2.236,1.452,42.68,2.34,3.452,-0.763,3.211,-3.644,1.365,-0.81,42.68,3.969,3.574,0.081,0.889,8,1.647,1.136,-76.795,1.802,0.461,2.805,0.906,55.401,29.743,0.159,0.58,8.777,0.1,-2.293,3.823,9.667,3.452,-0.848,43,4.92,-0.857,2.607,6.379,28,1.967,1.837,2.417,3.198,0.084,35.953,2.276,3.096,0.831,2.465,0.541,1.85,0.692,2.191,3.513,-0.667,-3.117,-6.181,57.39,1.123,3.222,1.56,-3.19,-1.683,0.113,3.065,3.952,25.02,16,14,3.395,23.541,9.983,24.244,17.324,0.095,2.083,1.208,3.821,2.829,0.51,1.751,0.123,0.813,16.784,2.063,29.88,-1.376,10,0.686,0.375,3.836,-1.87,1.609,0.036,0.189,0.22,6.602,-0.334,3.01,1.731,-2.828,8.552,0.954,-1.459,0.173,4.782,1.145,2.125,0.695,0.667,19.914,0.826,2.033,1.794,0,0.021,4.64,1.506,15.842,3.409,89,2.995,3.536,-1.234,-1.895,1.954,0.662
CHEMBL5085674,6.89,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4.545,0.12,1.667,4.691,4.453,1.974,6.589,2.293,-2.326,1.47,42.68,3.246,3.615,-0.701,3.763,-3.658,1.148,-0.81,42.68,3.978,5.566,0.175,0.979,5,1.697,1.037,-76.165,1.901,0.66,2.812,0.825,47.767,31.029,0.189,0.512,8.487,0.101,-1.927,3.835,10.033,3.601,-1.026,38,4.932,-2.861,2.577,7.059,25,1.726,1.873,2.358,3.4,0.104,39.406,2.355,3.071,0.833,2.336,0.684,5.918,0.622,2.347,3.646,-1.402,-3.6,-7.621,67.094,0.925,3.153,1.893,-3.53,-0.976,0.099,3.137,3.949,24.814,15,14,3.095,32.102,10.881,31.265,24.597,0.097,2.041,1.979,5.707,2.799,0.655,2.151,0.116,0.765,19.897,2.143,26.712,-2.307,10,0.619,0.343,3.893,-1.633,0.765,0.054,0.367,0.426,5.823,-1.066,3.067,1.753,-2.539,8.106,0.549,-1.333,0.199,4.687,0.932,2.25,0.658,0.718,22.293,0.826,2.074,1.831,0,0.029,4.539,1.646,9.768,4.148,105,3.018,3.85,-0.492,-1.548,2.104,0.928
CHEMBL508657,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.565,0.312,1.447,0.656,4.358,1.312,7.311,2.755,0.193,2.227,64.29,2.77,3.238,0.134,3.059,-0.639,1.616,-0.696,64.29,3.61,1.798,-0.191,0.623,1,2.055,0.94,0.563,1.585,0.288,2.465,1.746,36.727,21.413,0.407,0.541,0.229,0.374,0.168,3.608,20.42,3.046,0.338,11,4.904,-2.317,1.546,6.89,13,0.907,1.932,1.243,0.659,0.45,8.071,1.003,2.996,1.416,7.07,0.567,0.557,0.545,1.051,3.275,-0.533,4.498,-2.71,19.39,0.165,2.115,0.821,-3.445,-0.48,0.414,2.18,4.065,42.195,11,13,1.506,10.651,9.618,8.196,4.951,0.075,1.808,0.74,2.593,1.908,-1.001,0.662,0.557,1.047,7.208,2.916,12.907,0.811,0,0.549,0.476,4.039,-0.752,0.868,0.096,0.268,0.273,0.929,-0.303,2.773,1.289,1.032,5.967,0.543,-0.115,0.58,4.453,1.717,2.056,0.914,1.062,4.427,0.665,1.788,1.316,0.224,0.087,3.932,1.462,2.604,2.332,61,2.267,3.348,-0.197,-1.12,1.278,0.152
CHEMBL5090153,8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4.45,0.14,1.62,3.777,4.078,1.234,7.173,2.224,-2.347,1.538,62.91,2.718,3.78,-1.618,3.106,-3.682,1.115,-0.81,62.91,4.031,2.17,0.264,0.881,8,1.792,1.165,-78.278,1.931,0.442,2.815,0.9,73.453,29.146,0.173,0.775,9.803,0.106,-2.899,3.83,11.366,3.567,-0.887,18,5.353,0.313,2.63,8.246,45,1.553,1.959,2.319,3.142,0.078,37.72,2.449,3.081,0.829,2.469,0.5,1.982,0.789,1.985,3.786,-0.398,-3.236,-5.695,65.892,0.936,3.28,1.476,-4.123,-1.233,0.097,3.245,3.945,27.215,23,20,3.698,26.396,9.853,19.557,14.083,0.104,1.902,2.296,4.213,2.854,0.746,1.862,0.128,0.806,21.679,2.089,26.963,-1.714,27,0.79,0.514,3.891,-2.152,0.688,0.048,0.012,0,7.005,-0.386,3.035,1.497,-2.784,8.568,1.238,-0.842,0.159,4.478,0.978,2.063,0.713,0.776,23.38,0.752,2.212,1.815,0,0.041,4.813,1.366,14.137,3.653,98,2.942,3.825,-1.001,-1.945,1.896,0.622
CHEMBL5090504,6.85,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4.545,0.133,1.667,3.931,4.061,1.224,6.507,2.285,-2.363,1.479,42.68,1.597,3.609,-0.731,3.087,-3.439,1.148,-0.81,42.68,3.978,1.96,0.171,0.913,5,1.687,0.98,-76.795,1.89,0.609,2.797,0.848,45.475,29.093,0.188,0.805,8.247,0.108,-1.72,3.807,7.324,3.495,-0.903,17,5.347,-2.106,2.513,5.112,25,1.675,1.955,2.364,3.478,0.089,35.549,2.193,3.06,0.829,2.401,0.588,2.245,0.853,2.083,3.636,-1.177,-2.772,-4.741,52.572,0.922,3.014,1.226,-2.556,-1.172,0.111,3.019,3.948,22.539,15,14,3.656,26.468,9.878,27.707,21.245,0.099,2.007,0.849,3.785,2.775,0.359,1.853,0.114,0.832,17.535,2.022,20.387,-1.429,10,0.856,0.375,3.844,-1.698,0.562,0.046,0.007,-0.007,4.067,-0.763,2.963,1.762,-2.507,6.731,1,-1.261,0.203,4.669,0.936,1.875,0.719,0.725,18.027,0.868,2.137,1.887,0,0.021,4.513,1.416,6.917,3.937,96,2.865,3.652,-0.902,-1.834,2.013,0.692
CHEMBL5094348,6.46,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4.545,0.124,1.695,3.991,4.07,1.224,6.172,2.267,-2.42,1.452,42.68,1.597,3.482,-0.961,3.144,-3.66,1.368,-0.81,42.68,3.975,1.975,-0.022,0.843,8,1.656,1.383,-76.651,1.815,0.614,2.81,0.885,44.601,31.093,0.179,0.858,8.795,0.1,-0.25,3.804,7.578,3.498,-1.028,38,5.43,-2.059,2.462,5.112,22,1.726,1.832,2.448,2.762,0.083,36.414,1.829,3.059,0.831,2.415,0.711,1.953,0.924,2.092,3.543,-1.103,-2.066,-4.741,58.305,1.017,3.091,1.226,-2.556,-2.104,0.117,2.672,3.945,26.982,14,14,3.82,32.677,9.894,26.237,18.18,0.112,2.001,1.122,2.957,2.767,0.195,1.871,0.113,0.859,21.195,2.043,28.911,-1.357,10,0.933,0.387,3.694,-1.311,0.805,0.044,-0.014,-0.027,4.075,-0.776,2.963,1.905,-1.107,6.554,0.911,-0.87,0.204,4.733,1.092,2.25,0.742,0.708,15.538,1.071,2.088,1.846,0,0.02,4.375,1.519,8.01,3.366,83,2.9,3.692,-1.029,-2.211,1.979,0.769
CHEMBL512332,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.588,0.286,1.482,0.667,4.447,1.312,7.383,2.89,0.385,2.251,53.43,2.659,3.25,0.466,3.063,-0.534,1.653,-0.696,53.43,3.643,1.71,-0.182,0.667,1,2.073,1.353,0.581,1.63,0.396,2.62,1.947,36.172,22.498,0.366,0.527,0.4,0.344,0.159,3.632,21.665,3.12,0.319,18,5.272,-1.573,1.546,6.75,13,0.826,1.875,1.557,0.413,0.494,9.077,0.995,3.002,1.415,6.381,0.679,0.64,0.53,1.229,3.282,-0.304,4.509,-2.71,20.597,0.187,2.331,0.821,-3.375,-0.63,0.364,2.18,4.066,47.438,14,13,1.909,13.452,9.808,9.6,5.948,0.075,1.869,1.616,3.147,1.947,-0.974,0.707,0.688,1.13,14.337,2.874,14.64,0.773,0,0.534,0.455,4.05,-0.866,0.897,0.089,0.276,0.281,1.77,-0.52,2.776,1.229,-1.302,6.208,0.699,-0.317,0.496,4.274,1.716,2.653,0.976,1.059,7.647,0.651,1.864,1.275,0.221,0.071,4.122,1.522,2.166,2.645,66,2.412,3.365,-0.422,-1.572,1.285,0.179
CHEMBL5170163,8.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.026,0.373,1.372,0.705,3.849,1.28,4.123,2.616,0.677,2.139,3.24,1.392,3.23,1.654,2.771,0.444,2.292,-0.81,3.24,3.383,1.135,-0.484,0.413,4,1.999,1.213,0.976,1.61,0.714,2.6,2.076,14.658,23.512,0.565,1.579,-0.325,0.328,0.485,3.534,15.923,2.5,0.064,22,1.412,-1.87,1,4.161,0,1.05,1.698,2.157,1.136,0.472,9.739,1.013,2.285,1.402,7.462,0.684,0.353,1.579,1.159,3.21,0.323,1.915,-0.439,13.898,0.394,1.609,0.143,-2.081,-1.2,0.526,0.972,3.811,42.387,10,7,1.799,25.536,8.774,11.493,4.011,0.081,1.804,0,4.147,1.047,-2,0.551,0.611,1.5,17.179,2.766,18.77,0.426,0,1.579,0.4,3.568,-0.598,2.071,0.074,-0.154,-0.154,0.006,-1.479,2.617,1.946,-0.17,1.849,0.328,-1.467,0.768,3.892,2.159,0.938,1.5,1.085,3.664,0.92,1.772,1.629,0.281,0.068,3.457,1.53,0.914,1.598,17,1.558,2.908,0.145,-1.48,1.855,0.236
CHEMBL5170410,5.07,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4.282,0.236,1.822,1.368,4.248,1.426,6.698,3.756,1.944,2.498,42.01,3.551,3.798,2.609,3.207,-0.335,1.077,-0.81,42.01,3.934,1.637,-0.708,1.068,12,2.187,1.251,0.739,1.947,0.553,3.136,3.229,85.863,34.57,0.249,0.875,0.886,0.157,0.904,3.825,158.766,3.58,-0.028,14,5.757,-5.439,2.398,10.619,41,2.317,2,3.012,2.027,0.262,23.743,3.071,3.079,1.409,3.278,0.878,1.131,0.892,2.959,3.798,1.237,4.581,-3.74,37.637,1.297,3.515,1.036,-5.31,-2.063,0.3,2.947,3.917,163.786,29,20,3.576,42.15,9.778,40.737,13.432,0.046,2.133,11.582,6.979,2.433,0.939,1.72,0.285,1.029,35.113,2.872,39.019,1.64,18,0.902,0.45,4.33,0.514,0.662,0.054,-0.007,-0.006,11.585,-2.56,3.251,1.517,5.898,17.58,1.282,-3.113,0.263,4.74,0.94,1.563,0.954,1.198,8.657,1.112,3.844,2.005,0.196,0.051,4.993,1.172,26.026,4.674,95,2.987,3.92,-0.127,-3.332,1.761,1.241
CHEMBL5170948,6.78,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4.301,0.501,1.43,0.618,3.898,1.139,6.076,2.824,0.408,2.248,63.63,1.921,3.254,0.831,3.525,-1.093,1.346,-0.57,38.33,3.69,1.611,-0.055,0.594,4,2.034,0.711,0.973,1.55,0.4,2.614,1.665,36.573,22.21,0.47,1.072,0.231,0.34,-0.053,3.787,30.083,2.937,0.234,2,4.276,-2.646,1.988,6.309,5,0.573,2.069,1.815,1.138,0.289,8.829,1.555,2.96,1.404,6.988,0.498,0.535,0.834,0.909,3.5,0.882,2.224,-2.266,15.626,0.179,2.666,1.268,-3.155,-0.644,0.248,2.256,4.053,51.663,12,13,1.995,14.385,10.776,8.77,5.157,0.133,1.892,2.378,4.619,2.618,-0.871,0.858,0.376,0.775,12.688,2.956,11.584,1.385,7,0.847,0.545,3.618,0.091,0.432,0.168,-0.006,-0.103,4.052,-1.382,2.731,1.055,2.044,8.154,1.129,-0.95,0.462,4.079,1.225,0.688,0.945,1.235,4.201,0.455,2.483,1.872,0.232,0.077,3.822,1.076,5.312,2.909,52,2.764,3.386,-0.38,-1.623,1.348,0.373
CHEMBL5171489,4.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.106,0.296,1.666,1.174,3.696,1.379,5.217,2.927,1.207,2.255,81.67,3.821,3.41,1.902,3.591,0.124,2.094,-0.81,81.67,3.639,2.037,-0.549,0.861,11,2.063,1.085,0.964,1.703,0.591,2.738,2.961,29.286,27.604,0.379,0.68,0.329,0.252,1.281,3.543,107.047,3.296,-0.1,48,4.99,-3.719,2.229,8.895,64,1.069,1.765,2.168,0.853,0.264,15.738,2.291,3.089,1.405,4.517,0.612,0.879,0.698,2.551,3.48,0.201,3.467,-4.179,28.527,0.518,2.853,1.179,-4.448,-1.389,0.286,2.647,3.849,108.509,11,9,1.858,20.844,10.194,15.8,9.855,0.091,1.86,3.996,5.321,2.669,-0.302,0.702,0.384,0.698,19.638,3.006,36.938,0.602,22,0.711,0.24,3.741,0.41,2.931,0.076,0.098,0.1,7.048,-1.629,3.019,1.171,5.946,12.889,0.409,-2.387,0.335,4.609,1.876,1.375,0.613,1.124,6.941,0.739,2.93,1.837,0.256,0.069,4.564,1.371,10.849,2.475,38,3.039,3.556,-0.05,-1.98,1.823,0.503
CHEMBL5174014,8.02,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.302,0.48,1.339,0.597,4.101,1.139,6.614,2.232,0.308,2.049,87.42,2.507,3.245,0.328,4.057,-0.924,1.37,-0.57,62.12,3.724,1.64,-0.045,0.596,3,1.87,0.514,0.97,1.453,0.364,2.636,1.407,36.658,19.714,0.557,1.059,0.329,0.381,-0.411,3.798,26.741,3.374,0.273,6,4.288,-2.658,2.567,7.123,26,0.868,2,1.433,1.045,0.429,8.59,1.587,3.525,1.403,6.377,0.508,0.474,0.791,1.291,3.492,0.719,3.01,-2.705,16.874,0.107,2.693,1.411,-3.562,-0.607,0.332,2.5,4.054,40.626,11,14,2.144,13.002,11.106,4.391,4.495,0.181,1.616,3.199,2.572,2.822,-0.39,1.249,0.255,0.762,5.453,2.967,13.084,1.396,7,0.799,0.522,3.809,0.189,0.741,0.207,-0.011,-0.099,2.034,-1.124,2.826,0.875,2.786,11.162,1.332,-0.261,0.433,4.206,1.273,0.625,0.956,1.317,4.543,0.533,2.022,1.63,0.14,0.059,4.107,1.268,5.086,2.82,60,3.012,3.623,-0.335,-1.272,1.363,0.126
CHEMBL5174857,8.39,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.302,0.52,1.274,0.512,4.013,1.139,6.484,2.28,0.411,2.042,63.63,1.981,3.24,0.145,3.525,-1.584,1.39,-0.57,38.33,3.692,1.619,-0.045,0.413,3,1.843,0.517,0.973,1.448,0.375,2.576,1.386,34.69,19.265,0.522,0.728,0.26,0.397,-0.445,3.784,22.555,3.341,0.177,5,4.282,-1.864,2.431,6.231,5,0.772,2,1.478,0.918,0.461,7.884,1.46,3.032,1.403,6.413,0.526,2.503,0.725,1.056,3.727,1.314,0.25,-1.989,15.084,0.088,2.698,2.096,-3.116,-0.554,0.323,2.028,6.842,50.898,11,13,2.023,12.889,10.81,3.516,4.859,0.358,1.649,2.262,2.261,2.747,-0.726,1.209,0.267,0.651,5.321,2.967,11.329,2.351,7,0.744,0.545,3.767,0.879,0.548,0.35,-0.043,-0.054,1.724,-1.05,2.941,0.822,3.645,10.315,0.944,-0.292,0.398,4.136,1.285,0.625,0.517,1.476,6.905,0.515,1.993,1.633,0.133,0.072,3.922,1.295,4.522,2.989,56,2.903,3.441,-0.347,-1.254,1.259,0.139
CHEMBL5175823,7.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.301,0.592,1.422,0.717,3.708,1.139,5.581,2.548,0.826,1.926,63.63,1.655,3.24,1.467,3.525,-0.185,1.406,-0.57,38.33,3.509,1.589,-0.155,0.535,3,1.864,0.557,0.973,1.494,0.684,2.585,1.452,20.702,23.384,0.567,1.059,0.551,0.32,0.536,3.655,20.907,2.922,0.174,2,4.28,-1.725,1.986,4.522,5,0.834,2.073,2.098,0.99,0.391,11.173,1.485,2.967,1.4,5.978,0.598,0.585,0.825,1.619,3.476,1.248,1.429,-2.266,12.52,0.297,2.491,1.268,-2.261,-0.752,0.26,1.983,4.053,35.969,7,7,1.613,19.697,10.767,6.975,5.744,0.144,2.091,0.985,1.885,2.426,-1,1.018,0.217,0.77,4.496,2.881,9.763,0.925,7,0.832,0.286,3.689,0.899,0.447,0.128,-0.012,-0.107,0.657,-1.626,2.747,0.989,6.318,8.995,0.596,-1.321,0.377,3.966,1.227,0.563,0.944,0.997,6.588,0.556,2.628,2.369,0.128,0.033,3.787,1.105,11.469,3.545,52,2.739,3.355,-0.153,-1.473,1.798,0.397
